Entity ID,Description,Creator Label,Input Text
http://www.wikidata.org/entity/Q119118711,N/A,John O'Connor,"The Embankment, London"
http://www.wikidata.org/entity/Q87212747,N/A,William Adolphe Bouguereau,Young Worker
http://www.wikidata.org/entity/Q20486268,N/A,Alexander Calder,Across the Orange Moons
http://www.wikidata.org/entity/Q87742889,N/A,Alfred Sisley,A Normandy Farm
http://www.wikidata.org/entity/Q3796261,N/A,Marc Chagall,Russian village
http://www.wikidata.org/entity/Q19117238,N/A,Jean Baptiste Siméon Chardin,Still Life with Jar of Olives
http://www.wikidata.org/entity/Q26221288,N/A,Vincent van Gogh,Girl Kneeling by a Cradle
http://www.wikidata.org/entity/Q77494250,N/A,Winslow Homer,Woman and Elephant
http://www.wikidata.org/entity/Q3944493,N/A,Andrea Mantegna,The Holy Family with St. Elizabeth and St. John the Baptist
http://www.wikidata.org/entity/Q1422666,N/A,Paul Gauguin,Vairumati
http://www.wikidata.org/entity/Q27895108,N/A,Willem de Kooning,Brooding Woman
http://www.wikidata.org/entity/Q19913197,N/A,Jean Baptiste Camille Corot,Portrait of a child
http://www.wikidata.org/entity/Q119192188,N/A,Richard Jack,On the Moors
http://www.wikidata.org/entity/Q119750032,N/A,Thomas Lawrence,Shute Barrington
http://www.wikidata.org/entity/Q48383528,N/A,Giovanni Bellini,Portrait of a Humanist
http://www.wikidata.org/entity/Q19921152,N/A,Chaim Soutine,Still Life with Fish
http://www.wikidata.org/entity/Q28538608,N/A,William Turner,The Angel Standing in the Sun
http://www.wikidata.org/entity/Q119131771,N/A,Heywood Hardy,Duty
http://www.wikidata.org/entity/Q119060896,N/A,George Harvey,The Preacher
http://www.wikidata.org/entity/Q119212166,N/A,Edward Wadsworth,Floats and Afloat
http://www.wikidata.org/entity/Q113955414,N/A,Abbott Handerson Thayer,An Angel
http://www.wikidata.org/entity/Q119175390,N/A,Roger Fry,"View on the Cote d'Azur, Menton"
http://www.wikidata.org/entity/Q5526647,N/A,John Singer Sargent,Gassed
http://www.wikidata.org/entity/Q65024493,N/A,Rembrandt,The Small Lion Hunt
http://www.wikidata.org/entity/Q21470339,N/A,Rembrandt,Portrait of Philips Lucasz
http://www.wikidata.org/entity/Q20538472,N/A,Camille Pissarro,Turkey Girl
http://www.wikidata.org/entity/Q8051773,N/A,Henri Matisse,Yellow odalisque
http://www.wikidata.org/entity/Q27979315,N/A,Jan Brueghel stariji,Temptation of St Anthony
http://www.wikidata.org/entity/Q21726219,N/A,Henri Matisse,Dishes and Fruit on a Red and Black Carpet
http://www.wikidata.org/entity/Q28539162,N/A,George Morland,The Gravel Diggers
http://www.wikidata.org/entity/Q18654843,N/A,Gerrit Dou,The Quack
http://www.wikidata.org/entity/Q50321583,N/A,Elmer Bischoff,Glass Chandelier
http://www.wikidata.org/entity/Q102191164,N/A,Salvador Dali,Dematerialization Near the Nose of Nero
http://www.wikidata.org/entity/Q697332,N/A,Pieter Bruegel yr Hynaf,Children's Games
http://www.wikidata.org/entity/Q119527816,N/A,Roger Fry,Beaumes
http://www.wikidata.org/entity/Q20540851,N/A,John Henry Twachtman,On the Terrace
http://www.wikidata.org/entity/Q28563693,N/A,Wolfgang Paalen,Les etrangers
http://www.wikidata.org/entity/Q119831051,N/A,Alfred Wallis,"Lighthouse, Four Moored Sail Boats and Rowing Boats"
http://www.wikidata.org/entity/Q26531952,N/A,Edgar Degas,At the Café
http://www.wikidata.org/entity/Q119021642,N/A,Joseph Wright,Ullswater
http://www.wikidata.org/entity/Q50820898,N/A,Philip Wilson Steer,Hydrangeas
http://www.wikidata.org/entity/Q110653066,N/A,Paul Gauguin,Ingeborg Thaulow
http://www.wikidata.org/entity/Q119717044,N/A,Frances Hodgkins,Sabrina's Garden
http://www.wikidata.org/entity/Q19988025,N/A,Pieter de Hooch,Nursing mother
http://www.wikidata.org/entity/Q119010895,N/A,George Romney,"Elizabeth (c.1760–1826), Viscountess Bulkeley, as Hebe"
http://www.wikidata.org/entity/Q115800834,N/A,Fyodor Bronnikov,The Italian Tavern
http://www.wikidata.org/entity/Q65024856,N/A,Rembrandt van Rijn,Christ and the woman of Samaria among ruins
http://www.wikidata.org/entity/Q20191319,N/A,Franz Marc,Siberian Dogs in the Snow
http://www.wikidata.org/entity/Q16371298,N/A,Jean Marc Nattier,Die Liebenden
http://www.wikidata.org/entity/Q28797764,N/A,Hans Holbein,"Edward, Prince of Wales"
http://www.wikidata.org/entity/Q20741588,N/A,Martin Johnson Heade,Mary Rebecca Clark
http://www.wikidata.org/entity/Q18573897,N/A,Pietro Longhi,Presentation
http://www.wikidata.org/entity/Q26258071,N/A,Gustav Klimt,Portrait of Margaret Stonborough-Wittgenstein
http://www.wikidata.org/entity/Q62082075,N/A,Francis Bacon,Study of the Human Body
http://www.wikidata.org/entity/Q20737402,N/A,Asher Brown Durand,The Indian's Vespers
http://www.wikidata.org/entity/Q104581742,N/A,Jan Matejko,Wladyslaw Jagiello
http://www.wikidata.org/entity/Q85314709,N/A,Vincent van Gogh,Weaver Facing Right
http://www.wikidata.org/entity/Q47036561,N/A,Pierre Bonnard,In the Bathroom
http://www.wikidata.org/entity/Q110233847,N/A,Salomon van Ruysdael,Landscape with Sandy Road
http://www.wikidata.org/entity/Q103980466,N/A,Howard Pyle,Guarded by Rough English Soldiers
http://www.wikidata.org/entity/Q49221913,N/A,Claude Monet,Camille on the Beach
http://www.wikidata.org/entity/Q119211902,N/A,Christopher Wood,Ship in Harbour
http://www.wikidata.org/entity/Q17319126,N/A,Hans Holbein el Joven,Noli me tangere
http://www.wikidata.org/entity/Q20199098,N/A,Charles Demuth,"Red Cabbages, Rhubarb and Orange"
http://www.wikidata.org/entity/Q21680619,N/A,Maerten van Heemskerck,Calvary
http://www.wikidata.org/entity/Q9163851,N/A,Peter Paul Rubens,Bacchanale
http://www.wikidata.org/entity/Q20442074,N/A,Jeffrey Smart,"Factory Staff, Erehwyna"
http://www.wikidata.org/entity/Q19826790,N/A,Edward Burne-Jones,The Wizard
http://www.wikidata.org/entity/Q105846394,N/A,Ippolito Caffi,Blick Auf Die Kirchen Maria Dei Miracole Und Santa Maria Nova in Venedig
http://www.wikidata.org/entity/Q65511972,N/A,Sam Francis,Another Disappearance
http://www.wikidata.org/entity/Q20540123,N/A,Henri Regnault,Automedon with the Horses of Achilles
http://www.wikidata.org/entity/Q19882727,N/A,Roy Lichtenstein,Preparedness
http://www.wikidata.org/entity/Q3842519,N/A,Correggio,Madonna and Child with the Young Saint John
http://www.wikidata.org/entity/Q61017227,N/A,Katsushika Hokusai,A woman ghost appeared from a well
http://www.wikidata.org/entity/Q119139386,N/A,James Archer,John Francis Ure
http://www.wikidata.org/entity/Q118988145,N/A,John Riley,John Dryden
http://www.wikidata.org/entity/Q119820662,N/A,Algernon Talmage,Mediterranean Coastline
http://www.wikidata.org/entity/Q24022747,N/A,Vincent van Gogh,"Still Life with Plaster Statuette, a Rose and Two Novels"
http://www.wikidata.org/entity/Q118988380,N/A,John Riley,William Gregory
http://www.wikidata.org/entity/Q28127984,N/A,Henri Matisse,Three Sisters with An African Sculpture
http://www.wikidata.org/entity/Q28533125,N/A,George Morland,Cowherd and Milkmaid
http://www.wikidata.org/entity/Q27956148,N/A,Henry Raeburn,"Robert Macqueen, Lord Braxfield"
http://www.wikidata.org/entity/Q28113315,N/A,Andrew Wyeth,Evening At Kuerners
http://www.wikidata.org/entity/Q28061764,N/A,Pieter Claesz,Still Life with Herring
http://www.wikidata.org/entity/Q119018761,N/A,George Morland,The Roadside Inn
http://www.wikidata.org/entity/Q117025380,N/A,Lo Scheggia,Game of Civettino
http://www.wikidata.org/entity/Q28553240,N/A,John Atkinson Grimshaw,"Bowder Stone, Borrowdale"
http://www.wikidata.org/entity/Q1321055,N/A,Pierre Auguste Renoir,Tilla Durieux
http://www.wikidata.org/entity/Q50993803,N/A,Rodolfo Amoedo,Retrato Do Pintor Décio Vilares
http://www.wikidata.org/entity/Q79141435,N/A,Morris Louis Bernstein,Broad Turning
http://www.wikidata.org/entity/Q28051901,N/A,Graham Sutherland,Winston Churchill
http://www.wikidata.org/entity/Q20490920,N/A,Karl Knaths,Clam Diggers
http://www.wikidata.org/entity/Q79292562,N/A,Charles Marion Russell,Buffalo Coat
http://www.wikidata.org/entity/Q119680814,N/A,William Collins,Taking out the Thorn
http://www.wikidata.org/entity/Q20268115,N/A,Henri Rousseau,The Waterfall
http://www.wikidata.org/entity/Q20505024,N/A,Abbott Handerson Thayer,Cornish Headlands
http://www.wikidata.org/entity/Q19900660,N/A,Thomas Cole,Genesee Scenery
http://www.wikidata.org/entity/Q19924572,N/A,Gilbert Stuart,"Louis-Marie, Vicomte de Noailles"
http://www.wikidata.org/entity/Q1212937,N/A,Hans Holbein,The Ambassadors
http://www.wikidata.org/entity/Q20486797,N/A,Tom Roberts,Holiday Sketch at Coogee
http://www.wikidata.org/entity/Q28537436,N/A,John Lavery,Le Mort du Cygne: Anna Pavlova
http://www.wikidata.org/entity/Q20032037,N/A,William Bradford,Fresh Breeze of Sandy Hook
http://www.wikidata.org/entity/Q21725091,N/A,Pablo Picasso,Female Head
http://www.wikidata.org/entity/Q19912595,N/A,Salomon van Ruysdael,Ferry near Gorinchem
http://www.wikidata.org/entity/Q28050863,N/A,George Frederick Watts,Sir (William Matthew) Flinders Petrie
http://www.wikidata.org/entity/Q119335860,N/A,John Bratby,Holyland
http://www.wikidata.org/entity/Q27895161,N/A,Allan Ramsay,Queen Charlotte
http://www.wikidata.org/entity/Q20634609,N/A,Childe Hassam,"Bathing Pool, Appledore"
http://www.wikidata.org/entity/Q23729258,N/A,Gwen John,The Pilgrim
http://www.wikidata.org/entity/Q2349656,N/A,Juan van der Hamen y León,"Still-life of Glass, Pottery, and Sweets"
http://www.wikidata.org/entity/Q20127738,N/A,Pieter de Hooch,Interior with Figures
http://www.wikidata.org/entity/Q19947166,N/A,John William Godward,In the Days of Sappho
http://www.wikidata.org/entity/Q20539874,N/A,George Catlin,"Ah-yaw-ne-tak-oár-ron, a Warrior"
http://www.wikidata.org/entity/Q65024804,N/A,Rembrandt,Nude man seated on the ground with one leg extended
http://www.wikidata.org/entity/Q20440162,N/A,Rupert Bunny,The soothsayer
http://www.wikidata.org/entity/Q116991329,N/A,John William Godward,A Grecian Girl
http://www.wikidata.org/entity/Q18331954,N/A,Juan Gris,Guitar and Fruit Bowl on a Table
http://www.wikidata.org/entity/Q28568675,N/A,Peter Blake,Self-Portrait with Badges
http://www.wikidata.org/entity/Q19888769,N/A,Robert Ryman,Attendant
http://www.wikidata.org/entity/Q26221149,N/A,Vincent van Gogh,Wheat Field with Sheaves
http://www.wikidata.org/entity/Q27955603,N/A,George Harvey,"The Marquess of Breadalbane with Lord Cockburn, the Marquess of Dalhousie and Lord Rutherfurd"
http://www.wikidata.org/entity/Q50974668,N/A,Il Sodoma,The Death of Lucretia
http://www.wikidata.org/entity/Q119111012,N/A,James Webb,"Mont St Michel, France"
http://www.wikidata.org/entity/Q106584205,N/A,Melchior d'Hondecoeter,Peacocks and Ducks
http://www.wikidata.org/entity/Q28696302,N/A,Fede Galizia,Portrait of Federico Zuccari
http://www.wikidata.org/entity/Q54658554,N/A,Carel Willink,The Zeppelin
http://www.wikidata.org/entity/Q977777,N/A,Dante Gabriel Rossetti,Proserpine
http://www.wikidata.org/entity/Q61744521,N/A,Adriaen van Ostade,Peasant Family
http://www.wikidata.org/entity/Q21693144,N/A,Vincent van Gogh,Wheat Field behind Saint Paul Hospital with a Reaper
http://www.wikidata.org/entity/Q19885001,N/A,Alfred Manessier,Figure of Piety
http://www.wikidata.org/entity/Q119942734,N/A,Henry Herbert La Thangue,The Appian Way
http://www.wikidata.org/entity/Q59508561,N/A,Prudence Heward,Apple Tree (Study for Portrait of Ellen)
http://www.wikidata.org/entity/Q42420087,N/A,Ivan Shishkin,The Teutoburg Forest
http://www.wikidata.org/entity/Q119831076,N/A,Alfred Wallis,Street of Houses and Trees
http://www.wikidata.org/entity/Q20500057,N/A,Betty Parsons,"Sailboat, Rockport"
http://www.wikidata.org/entity/Q3999130,N/A,Peter Paul Rubens,Ildefonso Altar
http://www.wikidata.org/entity/Q119802485,N/A,George Romney,Mrs Marton and Her Son Oliver
http://www.wikidata.org/entity/Q28028262,N/A,Franz Xaver Winterhalter,Leopold I
http://www.wikidata.org/entity/Q20443412,N/A,George Washington Lambert,A Bush Idyll
http://www.wikidata.org/entity/Q29964558,N/A,Ferdinand Bol,Governors of the Wine Merchant's Guild
http://www.wikidata.org/entity/Q18709486,N/A,Wassily Kandinsky,Improvisation 9
http://www.wikidata.org/entity/Q49388915,N/A,Mariotto Albertinelli,The Sacrifice Of isaac
http://www.wikidata.org/entity/Q52262365,N/A,Stanley Spencer,The Resurrection of the Soldiers
http://www.wikidata.org/entity/Q25219159,N/A,Andrew Wyeth,Winter Fields
http://www.wikidata.org/entity/Q26220268,N/A,Vincent van Gogh,Flowering Garden
http://www.wikidata.org/entity/Q105871266,N/A,Salomon van Ruysdael,Le Bac
http://www.wikidata.org/entity/Q119852777,N/A,James Webb,"Calshott Castle, near Southampton"
http://www.wikidata.org/entity/Q119040442,N/A,George Harvey,Man at Court
http://www.wikidata.org/entity/Q65512293,N/A,Wassily Kandinsky,Small Worlds VI
http://www.wikidata.org/entity/Q105156532,N/A,Vincent van Gogh,Woman Grinding Coffee
http://www.wikidata.org/entity/Q50323935,N/A,Elmer Bischoff,Girl Reclining
http://www.wikidata.org/entity/Q103857603,N/A,Andrew Wyeth,Pennsylvania Landscape
http://www.wikidata.org/entity/Q64563625,N/A,Charles Willson Peale,Belfield Farm
http://www.wikidata.org/entity/Q4876888,N/A,Henri Matisse,The Beasts of the Sea
http://www.wikidata.org/entity/Q27971878,N/A,George Dawe,Portrait of Pyotr Ya. Kornilov (1770-1828)
http://www.wikidata.org/entity/Q28024457,N/A,Luca Giordano,Cupid Visiting the Sleeping Psyche
http://www.wikidata.org/entity/Q23758147,N/A,Albert Joseph Moore,A Musician
http://www.wikidata.org/entity/Q19923975,N/A,John Singleton Copley,Mrs. Sylvanus Bourne
http://www.wikidata.org/entity/Q20825577,N/A,Jacob van Ruisdael,A Road through an Oak Wood
http://www.wikidata.org/entity/Q83901171,N/A,Claude Monet,The Seine at Bougival
http://www.wikidata.org/entity/Q19681563,N/A,Bernardo Bellotto,"Dresden from the Left Bank of the Elbe, Below the Fortification"
http://www.wikidata.org/entity/Q119724858,N/A,George Henry,Nursemaid in Kelvingrove Park
http://www.wikidata.org/entity/Q21712008,N/A,Raoul Dufy,Still life with Bananas
http://www.wikidata.org/entity/Q20170717,N/A,Joshua Johnson,Edward and Sarah Rutter
http://www.wikidata.org/entity/Q20539957,N/A,Giuseppe Maria Crespi,Chancellor Florius Senesius
http://www.wikidata.org/entity/Q14866847,N/A,Vincent van Gogh,Montmajour
http://www.wikidata.org/entity/Q20194295,N/A,Mark Rothko,No. 8
http://www.wikidata.org/entity/Q19308202,N/A,Antoine Watteau,The Delicate Musician
http://www.wikidata.org/entity/Q110930300,N/A,William Adolphe Bouguereau,Idylle
http://www.wikidata.org/entity/Q27062079,N/A,Dante Gabriel Rossetti,Regina Cordium
http://www.wikidata.org/entity/Q114853541,N/A,Gustave Caillebotte,Banks of the Yerres
http://www.wikidata.org/entity/Q27956162,N/A,Henry Raeburn,Rev. Alexander Carlyle
http://www.wikidata.org/entity/Q23049793,N/A,Henri Martin,Saint Cirq Lapopie
http://www.wikidata.org/entity/Q99322554,N/A,Charles Courtney Curran,Lotus Lilies
http://www.wikidata.org/entity/Q60616790,N/A,Alphonse Mucha,The Printing of the Bible of Kralice in Ivancice
http://www.wikidata.org/entity/Q115949055,N/A,Nikolay Bogdanov-Belsky,Tug of War
http://www.wikidata.org/entity/Q24061177,N/A,Joachim Wtewael,Portrait of Eva Wtewael
http://www.wikidata.org/entity/Q119032134,N/A,John Crome,Road with Pollards
http://www.wikidata.org/entity/Q79136873,N/A,Eastman Johnson,Five Boys on a Wall
http://www.wikidata.org/entity/Q112643590,N/A,Kay Sage,Unusual Thursday
http://www.wikidata.org/entity/Q105298845,N/A,Antoine Pesne,Geometrician
http://www.wikidata.org/entity/Q29920721,N/A,Ferdinand Hodler,The life of Weary
http://www.wikidata.org/entity/Q3412132,N/A,William Turner,Fishermen at Sea
http://www.wikidata.org/entity/Q3944457,N/A,Andrea del Sarto,Holy Family
http://www.wikidata.org/entity/Q114346001,N/A,Charles Jacque,Schäferin mit Herde
http://www.wikidata.org/entity/Q24020216,N/A,Vincent van Gogh,Head of a Peasant Woman with Greenish Lace Cap
http://www.wikidata.org/entity/Q17347640,N/A,Hendrick Avercamp,Enjoying the Ice near a Town
http://www.wikidata.org/entity/Q20171001,N/A,John Singleton Copley,Daniel Crommelin Verplanck
http://www.wikidata.org/entity/Q20194008,N/A,Mark Rothko,No. 2
http://www.wikidata.org/entity/Q27657625,N/A,Esteban Frances,Alborada de guerra
http://www.wikidata.org/entity/Q21478817,N/A,Emile Claus,The Beet Harvest
http://www.wikidata.org/entity/Q119768088,N/A,George Morland,Stable Scene
http://www.wikidata.org/entity/Q59504830,N/A,Tom Thomson,The Pool
http://www.wikidata.org/entity/Q78725698,N/A,Katsushika Hokusai,Pheasant and Snake
http://www.wikidata.org/entity/Q18685962,N/A,Hans Baldung,The Trinity and Mystic Pietà
http://www.wikidata.org/entity/Q603751,N/A,Pieter Brueghel,The Peasant Wedding
http://www.wikidata.org/entity/Q65024864,N/A,Rembrandt,Self-portrait with raised sabre
http://www.wikidata.org/entity/Q7661692,N/A,James McNeill Whistler,"Symphony in White, No. 3"
http://www.wikidata.org/entity/Q119072800,N/A,David Scott,Mythological Group
http://www.wikidata.org/entity/Q21725303,N/A,Charles de Steuben,Portrait of Countess D'ash
http://www.wikidata.org/entity/Q21723200,N/A,Lorenzo Lotto,Christ Leading the Apostles to Mount Tabor
http://www.wikidata.org/entity/Q5351449,N/A,John Singer Sargent,El Jaleo
http://www.wikidata.org/entity/Q114740733,N/A,Albert Anker,Little Girl Knitting
http://www.wikidata.org/entity/Q119262108,N/A,Edward Wadsworth,Souvenir of Fiumicino
http://www.wikidata.org/entity/Q17523997,N/A,Salomon van Ruysdael,Still Life with Poultry
http://www.wikidata.org/entity/Q21486048,N/A,Vincent van Gogh,Landscape under a Stormy Sky
http://www.wikidata.org/entity/Q2844476,N/A,Hieronymus Bosch,Last Judgement
http://www.wikidata.org/entity/Q119810401,N/A,Rubens Santoro,"Capri, Italy"
http://www.wikidata.org/entity/Q22671271,N/A,Yiannis Moralis,Funeral Composition
http://www.wikidata.org/entity/Q194137,N/A,Caspar David Friedrich,Das Eismeer
http://www.wikidata.org/entity/Q29910922,N/A,Gentile Bellini,"Andrea Vendramin, Doge of Venice, His Secretary, and a Papal Nuncio"
http://www.wikidata.org/entity/Q28039063,N/A,Joseph Wright of Derby,Dovedale by Moonlight
http://www.wikidata.org/entity/Q19820465,N/A,Alfred Sisley,The Tugboat
http://www.wikidata.org/entity/Q18601692,N/A,Anders Zorn,The Little Brewery
http://www.wikidata.org/entity/Q19884936,N/A,Jackson Pollock,The She-Wolf
http://www.wikidata.org/entity/Q119142023,N/A,James Charles,"Christening Sunday (South Harting, Sussex)"
